Date,TimeSlot,DELHI,BRPL,BYPL,NDPL,NDMC,MES
26/05/2023,09:00,3761.580,1557.760,805.210,1101.890,230.650,29.930
26/05/2023,10:00,4240.950,1676.950,885.280,1325.890,281.440,31.780
26/05/2023,11:00,4568.350,1814.070,986.000,1410.710,280.800,32.450
26/05/2023,12:00,4690.350,1815.110,1035.650,1472.590,290.630,32.790
26/05/2023,13:00,4632.820,1866.790,1007.360,1401.300,288.730,32.710
26/05/2023,14:00,4732.480,1883.520,1019.950,1468.050,285.730,32.930
26/05/2023,15:00,4869.370,1898.820,1093.630,1507.600,286.850,30.360
26/05/2023,16:00,4990.160,1981.540,1109.980,1532.300,288.840,30.240
26/05/2023,17:00,4948.110,1985.210,1101.860,1507.220,280.360,28.810
26/05/2023,18:00,4755.580,1931.170,1077.500,1436.070,238.340,26.990
26/05/2023,19:00,4579.470,1855.470,1041.990,1397.210,216.660,25.690
26/05/2023,20:00,4539.520,1906.700,989.780,1370.600,201.340,27.510
26/05/2023,21:00,4463.960,1941.760,967.060,1285.350,186.330,27.740
26/05/2023,22:00,4675.230,2035.950,1017.590,1368.860,175.550,27.460
26/05/2023,23:00,4991.150,2170.540,1093.300,1478.290,176.480,27.150
27/05/2023,00:00,5050.220,2169.900,1139.100,1494.110,174.490,26.430
27/05/2023,01:00,4822.340,2066.790,1092.170,1427.970,164.410,25.370
27/05/2023,02:00,4533.980,1933.140,1024.730,1349.270,158.640,24.580
27/05/2023,03:00,4284.020,1832.320,952.600,1282.380,151.800,24.260
27/05/2023,04:00,4099.920,1758.210,906.220,1223.860,149.060,23.580
27/05/2023,05:00,3988.290,1719.600,872.360,1187.650,147.160,23.560
27/05/2023,06:00,3761.350,1566.690,859.640,1129.290,148.370,23.840
27/05/2023,07:00,3087.050,1270.870,724.910,915.320,128.640,17.540
27/05/2023,08:00,3197.030,1305.680,741.640,962.470,140.040,18.530
27/05/2023,09:00,3220.230,1359.210,711.430,951.350,145.580,21.110
27/05/2023,10:00,3572.410,1510.170,776.190,1060.280,170.610,21.360
27/05/2023,11:00,3773.580,1548.970,860.520,1132.330,179.140,20.220
27/05/2023,12:00,3892.550,1581.230,925.220,1147.140,182.660,20.620
27/05/2023,13:00,3919.580,1638.040,935.030,1093.430,195.070,21.510
27/05/2023,14:00,3991.550,1636.030,944.830,1159.860,192.450,20.970
27/05/2023,15:00,4119.900,1682.990,956.920,1222.810,195.670,20.090
27/05/2023,16:00,4219.020,1756.320,981.070,1224.230,194.880,21.300
27/05/2023,17:00,4241.250,1794.250,992.950,1200.730,191.550,22.680
27/05/2023,18:00,4204.290,1781.760,1001.970,1172.420,186.320,21.820
27/05/2023,19:00,4137.770,1741.450,979.280,1172.560,184.790,23.100
27/05/2023,20:00,4171.860,1809.610,948.200,1169.600,178.500,25.300
27/05/2023,21:00,4100.740,1827.220,902.870,1139.540,168.840,25.130
27/05/2023,22:00,4237.600,1869.300,940.730,1194.940,167.420,24.650
27/05/2023,23:00,4443.210,1967.440,981.280,1263.780,164.440,24.430
28/05/2023,00:00,4491.680,1972.410,1011.950,1284.150,157.210,23.900
28/05/2023,01:00,4294.710,1875.310,970.290,1231.430,153.470,23.300
28/05/2023,02:00,4060.010,1766.360,917.180,1166.580,148.770,22.590
28/05/2023,03:00,3852.380,1688.950,863.740,1103.870,136.950,22.070
28/05/2023,04:00,3683.590,1614.240,815.040,1063.870,133.740,21.690
28/05/2023,05:00,3589.010,1567.490,794.160,1040.750,131.200,21.620
28/05/2023,06:00,3477.990,1524.870,761.850,1005.220,130.460,21.610
28/05/2023,07:00,3484.500,1493.640,798.520,997.220,137.000,21.360
28/05/2023,08:00,3475.740,1452.210,797.930,1033.410,137.450,20.690
28/05/2023,09:00,3487.110,1472.000,769.450,1037.870,147.550,21.060
28/05/2023,10:00,3767.240,1523.020,829.610,1207.700,150.370,21.430
28/05/2023,11:00,3888.360,1551.300,864.200,1251.850,162.840,21.980
28/05/2023,12:00,4071.710,1634.460,910.050,1295.080,172.040,20.020
28/05/2023,13:00,4084.140,1647.050,937.520,1265.340,169.930,22.020
28/05/2023,14:00,4232.750,1742.310,948.000,1313.380,166.770,22.630
28/05/2023,15:00,4399.440,1805.180,978.010,1380.590,177.360,22.780
28/05/2023,16:00,4436.030,1833.860,978.540,1377.680,181.710,24.140
28/05/2023,17:00,4345.720,1792.610,979.580,1333.780,177.440,24.660
28/05/2023,18:00,4209.390,1725.800,985.480,1284.310,164.320,24.090
28/05/2023,19:00,4211.840,1727.720,969.030,1283.600,169.060,24.420
28/05/2023,20:00,4376.890,1864.320,956.460,1306.290,180.280,26.820
28/05/2023,21:00,4420.560,1938.520,953.750,1284.750,172.820,27.120
28/05/2023,22:00,4690.160,2080.000,1017.980,1349.860,169.840,27.580
28/05/2023,23:00,4780.740,2082.780,1078.340,1397.850,145.890,26.540
29/05/2023,00:00,4717.850,2046.140,1075.020,1384.830,139.090,25.380
29/05/2023,01:00,4489.250,1951.860,1023.910,1313.790,131.890,24.960
29/05/2023,02:00,4020.510,1747.880,924.020,1163.400,123.890,23.410
29/05/2023,03:00,3750.810,1612.030,851.640,1112.630,116.330,22.580
29/05/2023,04:00,3570.250,1558.270,797.660,1043.880,114.690,21.890
29/05/2023,05:00,3487.730,1524.600,768.890,1024.890,114.600,22.600
29/05/2023,06:00,3410.070,1494.500,740.730,1001.650,117.100,22.430
29/05/2023,07:00,3427.060,1490.220,767.780,986.050,125.590,23.630
29/05/2023,08:00,3462.330,1471.930,766.900,1005.310,153.440,25.270
29/05/2023,09:00,3664.240,1560.420,769.350,1066.870,202.030,31.090
29/05/2023,10:00,4283.940,1775.690,858.840,1312.100,259.710,32.280
29/05/2023,11:00,4602.860,1878.810,965.790,1419.850,261.140,33.580
29/05/2023,12:00,4766.770,1948.040,1003.160,1461.770,277.140,34.000
29/05/2023,13:00,4783.280,1995.360,1007.500,1418.060,282.910,35.410
29/05/2023,14:00,4630.740,1902.660,991.630,1402.850,258.010,31.820
29/05/2023,15:00,4700.080,1906.250,1003.830,1461.840,249.780,31.110
29/05/2023,16:00,4357.920,1769.250,924.970,1364.100,241.580,27.610
29/05/2023,17:00,4360.580,1770.060,930.860,1360.880,225.950,26.270
29/05/2023,18:00,4309.560,1767.140,928.650,1333.570,207.960,24.500
29/05/2023,19:00,4231.730,1772.620,920.200,1297.630,178.900,24.140
29/05/2023,20:00,4260.320,1811.540,920.650,1310.040,159.060,25.870
29/05/2023,21:00,4106.830,1804.880,894.740,1192.400,154.510,25.960
29/05/2023,22:00,4248.760,1852.140,935.180,1251.980,143.150,25.100
29/05/2023,23:00,4270.870,1877.160,931.330,1260.270,135.980,24.050
30/05/2023,00:00,4195.630,1821.720,937.550,1252.200,126.220,21.680
30/05/2023,01:00,4002.050,1732.240,894.610,1192.800,121.590,22.440
30/05/2023,02:00,3783.060,1634.120,846.490,1127.230,117.660,21.780
30/05/2023,03:00,3572.600,1544.560,794.720,1065.530,115.230,21.070
30/05/2023,04:00,3416.760,1481.900,750.590,1018.720,112.810,20.470
30/05/2023,05:00,3345.080,1456.420,725.570,999.790,110.540,20.900
30/05/2023,06:00,3289.950,1435.080,711.360,980.040,111.190,21.650
30/05/2023,07:00,3360.040,1438.590,746.040,997.060,121.030,23.010
30/05/2023,08:00,3448.370,1463.420,744.330,1024.040,160.210,25.550
30/05/2023,09:00,3670.080,1547.570,785.380,1088.760,204.210,29.530
30/05/2023,10:00,4284.410,1728.580,885.860,1345.710,250.510,32.090
30/05/2023,11:00,4542.240,1835.560,928.630,1434.430,265.010,32.190
30/05/2023,12:00,4667.260,1881.100,980.850,1460.900,264.340,32.480
30/05/2023,13:00,4609.710,1880.540,1004.590,1382.920,266.700,32.290
30/05/2023,14:00,4679.830,1908.430,1014.540,1419.890,267.260,31.550
30/05/2023,15:00,4871.770,1984.810,1048.670,1491.220,267.690,31.850
30/05/2023,16:00,4857.920,1973.460,1029.660,1506.800,266.950,31.330
30/05/2023,17:00,4740.660,1957.150,1011.750,1447.180,249.590,29.340
30/05/2023,18:00,4575.640,1869.930,1018.270,1404.520,206.090,26.390
30/05/2023,19:00,4037.610,1620.930,912.800,1269.880,172.120,23.400
30/05/2023,20:00,3843.000,1583.990,831.160,1221.390,148.850,21.220
30/05/2023,21:00,3792.920,1622.530,811.610,1150.170,147.960,21.860
30/05/2023,22:00,3916.170,1678.510,867.920,1185.210,130.720,21.570
30/05/2023,23:00,4076.790,1732.600,922.700,1236.920,130.100,21.170
31/05/2023,00:00,4005.830,1711.550,907.630,1217.050,122.680,20.200
31/05/2023,01:00,3795.640,1616.310,846.970,1154.620,118.010,19.700
31/05/2023,02:00,3611.960,1535.260,801.980,1105.900,114.380,19.440
31/05/2023,03:00,3429.260,1461.480,758.900,1049.590,107.190,18.720
31/05/2023,04:00,3287.450,1403.270,717.280,1009.200,108.050,18.660
31/05/2023,05:00,3188.410,1353.240,690.150,988.380,107.710,18.780
31/05/2023,06:00,3188.450,1365.090,689.970,972.240,110.520,20.400
31/05/2023,07:00,3328.510,1387.780,757.840,1001.430,121.080,23.870
31/05/2023,08:00,3409.680,1412.550,762.440,1028.670,150.270,24.820
31/05/2023,09:00,3502.250,1469.120,740.280,1036.340,201.280,27.290
31/05/2023,10:00,4047.690,1628.220,845.240,1276.970,229.810,28.580
31/05/2023,11:00,4292.910,1698.270,931.630,1351.510,242.920,28.710
31/05/2023,12:00,4393.990,1741.510,979.900,1357.540,252.880,29.800
31/05/2023,13:00,4235.780,1687.910,947.590,1282.030,246.370,27.950
31/05/2023,14:00,4297.300,1699.580,967.140,1327.980,236.830,26.200
31/05/2023,15:00,4462.070,1780.690,994.940,1369.170,240.110,23.760
31/05/2023,16:00,4461.870,1771.310,995.780,1372.730,253.720,25.030
31/05/2023,17:00,4262.160,1705.860,970.250,1292.610,234.380,24.800
31/05/2023,18:00,4051.700,1643.340,915.390,1235.750,190.410,22.320
31/05/2023,19:00,3959.100,1604.550,897.000,1232.510,165.170,21.310
31/05/2023,20:00,3882.570,1605.740,872.070,1191.950,156.040,23.500
31/05/2023,21:00,3666.070,1578.620,817.710,1067.570,145.890,23.200
31/05/2023,22:00,3694.690,1599.370,818.630,1079.670,134.380,21.720
31/05/2023,23:00,3780.030,1634.740,835.680,1125.730,126.970,20.730
01/06/2023,00:00,3693.760,1580.920,835.290,1101.800,121.510,19.740
01/06/2023,01:00,3506.620,1507.810,784.730,1049.240,115.020,19.380
01/06/2023,02:00,3332.110,1425.320,739.280,1006.660,110.030,18.880
01/06/2023,03:00,3172.720,1360.710,696.590,960.320,106.790,18.490
01/06/2023,04:00,3056.710,1324.670,659.880,922.720,102.220,18.390
01/06/2023,05:00,3031.120,1321.610,641.880,914.130,105.150,19.110
01/06/2023,06:00,3089.060,1341.460,664.890,927.010,103.860,21.180
01/06/2023,07:00,3074.440,1317.840,664.930,918.340,118.110,23.120
01/06/2023,08:00,3287.640,1373.080,722.060,993.510,140.830,23.940
01/06/2023,09:00,3510.680,1490.090,740.480,1038.160,187.980,27.720
01/06/2023,10:00,3926.700,1607.770,816.960,1229.070,208.250,28.090
01/06/2023,11:00,3994.940,1597.870,852.510,1277.860,206.330,25.880
01/06/2023,12:00,3998.170,1556.260,877.850,1306.770,198.790,24.250
01/06/2023,13:00,3988.830,1582.630,909.660,1225.680,204.180,24.340
01/06/2023,14:00,4039.580,1599.830,898.440,1272.690,208.490,24.830
01/06/2023,15:00,4247.620,1701.790,926.610,1334.380,220.270,25.840
01/06/2023,16:00,4266.800,1716.980,936.710,1336.050,213.770,25.280
01/06/2023,17:00,4279.680,1736.310,935.710,1333.530,209.560,25.500
01/06/2023,18:00,4234.170,1744.200,944.870,1293.270,187.210,22.900
01/06/2023,19:00,4094.900,1698.080,904.900,1275.040,161.540,22.210
01/06/2023,20:00,4023.770,1700.790,880.880,1235.820,147.720,24.570
01/06/2023,21:00,3812.790,1664.160,830.500,1123.910,132.210,24.430
01/06/2023,22:00,3783.010,1628.970,828.010,1136.110,127.730,22.940
01/06/2023,23:00,3863.920,1683.500,856.150,1149.810,117.650,21.150
02/06/2023,00:00,3773.040,1606.240,857.180,1146.590,110.880,20.040
02/06/2023,01:00,3564.930,1518.420,805.470,1081.930,106.190,19.170
02/06/2023,02:00,3378.480,1434.410,761.280,1032.140,99.800,18.800
02/06/2023,03:00,3199.700,1357.990,712.510,980.680,98.250,18.250
02/06/2023,04:00,3096.660,1326.890,677.860,949.320,94.630,18.510
02/06/2023,05:00,3061.360,1316.570,656.350,941.390,96.840,19.130
02/06/2023,06:00,3152.140,1362.130,689.320,958.020,98.340,20.670
02/06/2023,07:00,3205.670,1358.960,708.050,966.840,118.210,22.540
02/06/2023,08:00,3202.660,1354.190,689.120,961.650,142.440,23.970
02/06/2023,09:00,3562.470,1514.880,739.080,1056.240,191.040,27.050
02/06/2023,10:00,4068.640,1656.000,845.760,1287.950,211.430,28.530
02/06/2023,11:00,4322.630,1731.140,937.070,1358.320,231.850,28.790
02/06/2023,12:00,4392.040,1718.940,983.300,1384.520,234.960,28.550
02/06/2023,13:00,4298.800,1736.820,943.280,1314.770,235.800,28.340
02/06/2023,14:00,4306.210,1724.950,965.320,1317.390,235.840,27.700
02/06/2023,15:00,4548.660,1826.510,999.050,1410.710,242.760,27.630
02/06/2023,16:00,4529.880,1818.230,997.320,1403.310,240.170,27.220
02/06/2023,17:00,4566.470,1853.260,1014.040,1402.400,226.920,26.570
02/06/2023,18:00,4429.390,1801.210,1014.610,1345.010,198.220,25.020
02/06/2023,19:00,4303.090,1761.290,969.400,1334.070,174.190,23.590
02/06/2023,20:00,4220.220,1768.510,918.660,1309.460,160.810,25.210
02/06/2023,21:00,4115.000,1790.290,903.390,1219.600,137.630,25.150
02/06/2023,22:00,4167.280,1822.120,906.250,1236.610,137.300,24.090
02/06/2023,23:00,4347.840,1894.670,950.820,1297.600,135.820,23.520
03/06/2023,00:00,4348.040,1858.160,977.100,1320.460,130.340,22.630
03/06/2023,01:00,4098.990,1749.920,924.830,1241.040,122.450,21.900
03/06/2023,02:00,3879.780,1655.370,871.140,1178.110,116.540,21.270
03/06/2023,03:00,3681.250,1569.440,822.120,1123.200,112.530,20.760
03/06/2023,04:00,3508.550,1508.540,776.600,1061.280,108.070,20.700
03/06/2023,05:00,3431.390,1481.180,744.530,1044.540,107.350,20.910
03/06/2023,06:00,3384.300,1457.160,744.750,1022.580,108.930,21.550
03/06/2023,07:00,3448.750,1453.690,796.260,1038.350,108.530,22.340
03/06/2023,08:00,3441.610,1458.240,768.560,1028.420,130.540,22.770
03/06/2023,09:00,3513.570,1531.770,701.990,1067.500,152.070,24.380
03/06/2023,10:00,3978.150,1719.870,818.410,1206.200,169.740,25.800
03/06/2023,11:00,4219.990,1814.340,863.310,1292.320,181.480,26.120
03/06/2023,12:00,4338.500,1846.850,907.620,1326.760,193.860,26.710
03/06/2023,13:00,4303.400,1862.370,926.930,1263.370,185.240,26.160
03/06/2023,14:00,4402.580,1856.970,1030.160,1262.280,186.690,24.730
03/06/2023,15:00,4587.060,1931.930,1066.580,1332.250,190.840,22.920
03/06/2023,16:00,4593.780,1956.510,1087.170,1298.270,187.550,23.700
03/06/2023,17:00,4537.470,1936.310,1055.930,1292.810,185.280,24.120
03/06/2023,18:00,4410.180,1882.260,1058.600,1232.110,168.060,24.520
03/06/2023,19:00,4230.560,1809.720,1011.360,1186.150,156.490,23.630
03/06/2023,20:00,4261.280,1854.930,980.750,1211.700,150.480,25.530
03/06/2023,21:00,4217.930,1867.510,965.340,1174.680,142.890,25.890
03/06/2023,22:00,4403.000,1947.000,991.390,1267.200,134.710,25.570
03/06/2023,23:00,4615.730,2021.340,1058.810,1341.440,134.810,24.740
04/06/2023,00:00,4643.760,2039.280,1066.420,1335.390,133.660,23.950
04/06/2023,01:00,4444.950,1942.530,1030.330,1280.270,125.730,23.230
04/06/2023,02:00,4211.910,1836.250,970.950,1220.780,120.990,23.090
04/06/2023,03:00,4006.450,1747.780,921.030,1159.830,117.370,22.580
04/06/2023,04:00,3798.720,1669.200,857.400,1098.270,115.340,22.220
04/06/2023,05:00,3706.290,1633.130,824.650,1078.180,112.890,22.730
04/06/2023,06:00,3560.600,1560.700,805.180,1027.060,108.160,22.600
04/06/2023,07:00,3452.820,1455.820,803.560,1018.780,114.040,21.450
04/06/2023,08:00,3414.280,1458.700,794.610,985.300,117.280,20.490
04/06/2023,09:00,3379.550,1448.250,765.010,992.710,117.420,20.330
04/06/2023,10:00,3712.390,1525.580,851.890,1154.880,123.830,21.020
04/06/2023,11:00,3899.640,1555.170,905.020,1250.550,129.460,20.650
04/06/2023,12:00,4068.570,1625.700,931.640,1307.760,140.870,22.730
04/06/2023,13:00,3984.310,1632.160,917.920,1236.640,143.380,22.180
04/06/2023,14:00,4054.560,1644.480,925.310,1285.520,139.920,21.380
04/06/2023,15:00,4252.850,1723.550,965.790,1361.540,143.050,21.390
04/06/2023,16:00,4274.670,1742.830,975.630,1353.580,144.570,22.260
04/06/2023,17:00,4138.060,1659.640,961.430,1308.770,145.710,23.180
04/06/2023,18:00,4181.400,1681.030,982.650,1302.530,145.160,23.000
04/06/2023,19:00,4104.260,1671.640,961.100,1261.390,147.340,23.080
04/06/2023,20:00,4251.890,1780.920,963.500,1294.260,146.870,25.980
04/06/2023,21:00,4315.100,1896.670,967.770,1238.340,146.070,27.280
04/06/2023,22:00,4534.740,1980.900,1012.140,1339.260,136.030,26.690
04/06/2023,23:00,4805.410,2054.360,1092.180,1448.200,137.090,26.050
05/06/2023,00:00,4794.090,2027.930,1118.840,1438.080,132.120,24.790
05/06/2023,01:00,4516.180,1901.320,1058.400,1361.380,127.530,23.760
05/06/2023,02:00,4236.540,1793.400,987.040,1270.030,122.370,23.410
05/06/2023,03:00,3998.670,1695.060,916.730,1207.510,118.910,22.900
05/06/2023,04:00,3811.210,1616.260,865.870,1155.070,116.690,22.640
05/06/2023,05:00,3690.650,1582.480,824.800,1111.860,114.510,22.790
05/06/2023,06:00,3587.580,1533.670,806.440,1079.380,110.420,23.510
05/06/2023,07:00,3662.630,1545.050,843.280,1079.620,134.860,25.170
05/06/2023,08:00,3748.450,1590.960,831.680,1103.920,161.650,27.540
05/06/2023,09:00,3954.970,1603.580,880.160,1184.040,217.190,32.490
05/06/2023,10:00,4557.130,1845.780,951.720,1419.380,259.900,35.060
05/06/2023,11:00,4831.010,1948.140,1030.680,1495.340,276.720,35.140
05/06/2023,12:00,4990.800,1979.050,1090.080,1557.740,275.760,35.110
05/06/2023,13:00,4710.130,1914.130,1016.610,1414.510,285.680,34.240
05/06/2023,14:00,5083.490,2060.960,1109.110,1552.900,282.340,33.570
05/06/2023,15:00,5361.840,2197.770,1170.440,1622.520,285.920,33.890
05/06/2023,16:00,5335.040,2203.230,1149.990,1611.700,284.800,34.600
05/06/2023,17:00,5243.690,2155.130,1144.820,1593.410,268.530,32.770
05/06/2023,18:00,4959.840,2074.870,1099.220,1484.070,230.060,29.440
05/06/2023,19:00,4731.210,1976.100,1030.730,1454.790,198.220,26.750
05/06/2023,20:00,4628.610,1990.520,996.060,1395.490,175.580,28.420
06/06/2023,00:00,5359.250,2303.800,1228.240,1598.550,149.260,27.930
06/06/2023,01:00,4925.760,2052.360,1163.100,1496.380,140.350,26.480
06/06/2023,02:00,4505.880,1894.080,1035.650,1381.280,128.280,24.680
06/06/2023,03:00,4211.080,1792.070,954.200,1279.200,122.580,23.950
06/06/2023,04:00,4024.500,1697.660,910.150,1235.720,119.360,23.340
06/06/2023,05:00,3901.030,1656.230,867.710,1198.710,117.400,23.920
06/06/2023,06:00,3782.070,1607.610,849.640,1149.980,117.040,24.390
06/06/2023,07:00,3741.500,1558.910,861.880,1131.620,131.740,25.990
06/06/2023,08:00,3773.430,1585.550,828.960,1129.120,165.200,28.280
06/06/2023,09:00,3996.830,1635.210,875.960,1199.110,216.600,32.390
06/06/2023,10:00,4548.990,1831.220,946.160,1436.310,260.480,35.290
06/06/2023,11:00,4879.270,1981.690,1009.200,1533.510,274.230,35.150
06/06/2023,12:00,5052.280,2039.170,1049.250,1597.040,283.610,35.630
06/06/2023,13:00,5063.500,2100.670,1092.690,1500.480,287.620,36.070
06/06/2023,14:00,5271.260,2164.640,1131.980,1595.290,283.810,35.250
06/06/2023,15:00,5511.410,2250.290,1196.710,1688.910,287.550,35.840
06/06/2023,16:00,5432.160,2150.960,1137.210,1786.680,275.890,36.220
06/06/2023,17:00,5382.270,2205.130,1180.080,1633.930,271.760,34.500
06/06/2023,18:00,5096.150,2121.990,1117.120,1548.490,234.480,30.170
06/06/2023,19:00,4852.050,2008.640,1073.830,1500.990,193.350,27.100
06/06/2023,20:00,4717.270,2039.800,1019.160,1479.940,174.420,27.940
06/06/2023,21:00,4650.640,2039.660,1014.170,1370.070,159.400,28.670
06/06/2023,22:00,4993.260,2185.180,1079.060,1495.240,157.090,28.860
06/06/2023,23:00,5356.340,2358.820,1191.060,1570.600,153.830,28.400
07/06/2023,00:00,5303.360,2296.170,1201.440,1577.680,150.220,27.330
07/06/2023,01:00,5015.440,2178.070,1137.480,1496.000,136.500,26.850
07/06/2023,02:00,4713.210,2021.910,1076.040,1418.290,133.180,25.910
07/06/2023,03:00,4425.970,1904.870,996.230,1330.100,128.320,25.250
07/06/2023,04:00,4201.970,1803.320,944.020,1268.460,121.690,24.520
07/06/2023,05:00,4044.820,1742.440,897.110,1219.870,121.410,24.700
07/06/2023,06:00,3868.860,1668.170,854.800,1160.780,121.480,24.970
07/06/2023,07:00,3823.580,1609.280,880.770,1135.910,134.780,25.990
07/06/2023,08:00,3890.690,1641.780,864.510,1147.960,167.460,28.830
07/06/2023,09:00,4040.010,1673.400,874.980,1201.140,219.990,33.430
07/06/2023,10:00,4535.320,1859.570,952.620,1388.060,264.990,35.130
07/06/2023,11:00,5010.150,2037.160,1080.010,1527.930,279.560,37.050
07/06/2023,12:00,5114.340,2056.950,1110.340,1573.520,282.990,36.270
07/06/2023,13:00,5108.940,2088.720,1153.900,1497.840,282.380,36.670
07/06/2023,14:00,5230.090,2081.010,1193.060,1595.180,272.830,36.170
07/06/2023,15:00,5534.640,2287.180,1215.740,1659.570,281.330,34.420
07/06/2023,16:00,5560.620,2280.130,1228.380,1685.230,278.050,34.920
07/06/2023,17:00,5438.980,2259.910,1220.130,1608.670,263.740,30.750
07/06/2023,18:00,5195.770,2082.220,1232.200,1583.080,228.030,31.060
07/06/2023,19:00,4944.230,2058.820,1140.190,1471.660,194.740,28.790
07/06/2023,20:00,4882.570,2079.680,1082.190,1477.570,175.120,29.730
